Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour
344,departure,active,lhe,opla,2023-07-20 15:40:00,2023-07-20 15:56:00,mct,ooms,2023-07-20 17:26:00,20,Jul,2023,15
855,departure,active,lhe,opla,2023-07-17 01:00:00,,rkt,omrk,,17,Jul,2023,1
346,departure,active,lhe,opla,2023-07-22 23:40:00,2023-07-22 23:50:00,bkk,vtbs,2023-07-23 06:00:00,22,Jul,2023,23
6367,departure,active,lhe,opla,2023-07-27 09:55:00,2023-07-27 09:53:00,doh,othh,2023-07-27 10:53:00,27,Jul,2023,9
843,departure,active,lhe,opla,2023-07-17 15:05:00,,khi,opkc,,17,Jul,2023,15
1569,departure,active,lhe,opla,2023-07-23 03:30:00,,doh,othh,,23,Jul,2023,3
401,departure,active,lhe,opla,2023-07-26 09:00:00,,khi,opkc,,26,Jul,2023,9
621,departure,active,lhe,opla,2023-08-01 03:30:00,,doh,othh,,1,Aug,2023,3
9032,departure,active,lhe,opla,2023-07-17 12:05:00,,cmb,vcbi,,17,Jul,2023,12
9410,departure,active,lhe,opla,2023-07-18 23:40:00,,bkk,vtbs,,18,Jul,2023,23
1569,departure,active,lhe,opla,2023-07-22 03:30:00,2023-07-22 03:49:00,doh,othh,2023-07-22 04:50:00,22,Jul,2023,3
8284,departure,active,lhe,opla,2023-07-30 03:30:00,2023-07-30 03:27:00,doh,othh,2023-07-30 04:29:00,30,Jul,2023,3
410,departure,active,lhe,opla,2023-07-22 14:30:00,,dxb,omdb,,22,Jul,2023,14
279,departure,active,lhe,opla,2023-07-28 23:00:00,,doh,othh,,28,Jul,2023,23
621,departure,active,lhe,opla,2023-07-20 03:30:00,2023-07-20 03:48:00,doh,othh,2023-07-20 04:53:00,20,Jul,2023,3
146,departure,active,lhe,opla,2023-07-14 21:45:00,2023-07-14 21:54:00,khi,opkc,2023-07-14 23:20:00,14,Jul,2023,21
470,departure,active,lhe,opla,2023-07-19 16:45:00,,jed,oejn,,19,Jul,2023,16
821,departure,active,lhe,opla,2023-07-19 10:35:00,,jed,oejn,,19,Jul,2023,10
523,departure,active,lhe,opla,2023-07-15 10:05:00,,khi,opkc,,15,Jul,2023,10
9090,departure,active,lhe,opla,2023-07-27 22:00:00,,kmg,zppp,,27,Jul,2023,22
412,departure,active,lhe,opla,2023-07-14 00:15:00,2023-07-14 00:57:00,shj,omsj,2023-07-14 02:49:00,14,Jul,2023,0
707,departure,active,lhe,opla,2023-07-28 04:00:00,,ist,ltfm,,28,Jul,2023,4
154,departure,active,lhe,opla,2023-07-20 11:20:00,,cmb,vcbi,,20,Jul,2023,11
6646,departure,active,lhe,opla,2023-07-27 23:30:00,2023-07-28 00:18:00,gyd,ubbb,2023-07-28 02:26:00,27,Jul,2023,23
6367,departure,active,lhe,opla,2023-07-15 09:25:00,,doh,othh,,15,Jul,2023,9
6030,departure,active,lhe,opla,2023-07-20 03:30:00,2023-07-20 03:48:00,doh,othh,2023-07-20 04:53:00,20,Jul,2023,3
401,departure,active,lhe,opla,2023-07-25 09:00:00,2023-07-25 09:16:00,khi,opkc,2023-07-25 10:45:00,25,Jul,2023,9
205,departure,active,lhe,opla,2023-07-19 21:45:00,,kwi,okkk,,19,Jul,2023,21
342,departure,active,lhe,opla,2023-07-26 09:50:00,2023-07-26 09:51:00,mct,ooms,2023-07-26 11:21:00,26,Jul,2023,9
4359,departure,active,lhe,opla,2023-07-18 14:15:00,,dxb,omdb,,18,Jul,2023,14
843,departure,active,lhe,opla,2023-07-26 15:05:00,,khi,opkc,,26,Jul,2023,15
621,departure,active,lhe,opla,2023-07-25 03:30:00,,doh,othh,,25,Jul,2023,3
6634,departure,active,lhe,opla,2023-07-15 03:30:00,,doh,othh,,15,Jul,2023,3
759,departure,active,lhe,opla,2023-07-31 14:10:00,2023-07-31 14:29:00,jed,oejn,2023-07-31 17:00:00,31,Jul,2023,14
430,departure,active,lhe,opla,2023-07-14 00:20:00,2023-07-14 00:54:00,auh,omaa,2023-07-14 02:51:00,14,Jul,2023,0
412,departure,active,lhe,opla,2023-07-24 00:15:00,,shj,omsj,,24,Jul,2023,0
1569,departure,active,lhe,opla,2023-07-14 03:30:00,,doh,othh,,14,Jul,2023,3
470,departure,active,lhe,opla,2023-07-21 16:45:00,,jed,oejn,,21,Jul,2023,16
6032,departure,active,lhe,opla,2023-07-13 09:25:00,,doh,othh,,13,Jul,2023,9
303,departure,active,lhe,opla,2023-07-24 11:00:00,,khi,opkc,,24,Jul,2023,11
6613,departure,active,lhe,opla,2023-07-22 21:10:00,2023-07-22 21:06:00,doh,othh,2023-07-22 22:09:00,22,Jul,2023,21
8284,departure,active,lhe,opla,2023-07-25 03:30:00,,doh,othh,,25,Jul,2023,3
6030,departure,active,lhe,opla,2023-07-18 03:30:00,,doh,othh,,18,Jul,2023,3
6634,departure,active,lhe,opla,2023-07-20 03:30:00,2023-07-20 03:48:00,doh,othh,2023-07-20 04:53:00,20,Jul,2023,3
884,departure,active,lhe,opla,2023-07-27 03:15:00,,dmm,oedf,,27,Jul,2023,3
346,departure,active,lhe,opla,2023-07-14 23:40:00,2023-07-15 00:04:00,bkk,vtbs,2023-07-15 06:10:00,14,Jul,2023,23
5715,departure,active,lhe,opla,2023-07-14 06:00:00,2023-07-14 06:20:00,ist,ltfm,2023-07-14 10:30:00,14,Jul,2023,6
5715,departure,active,lhe,opla,2023-07-24 02:25:00,,ist,ltfm,,24,Jul,2023,2
843,departure,active,lhe,opla,2023-07-23 15:05:00,,khi,opkc,,23,Jul,2023,15
3932,departure,active,lhe,opla,2023-07-20 04:15:00,,auh,omaa,,20,Jul,2023,4
9410,departure,active,lhe,opla,2023-07-23 23:40:00,,bkk,vtbs,,23,Jul,2023,23
6173,departure,active,lhe,opla,2023-07-17 09:55:00,,doh,othh,,17,Jul,2023,9
5586,departure,active,lhe,opla,2023-07-27 09:55:00,2023-07-27 09:53:00,doh,othh,2023-07-27 10:53:00,27,Jul,2023,9
344,departure,active,lhe,opla,2023-07-13 10:45:00,,bgw,orbi,,13,Jul,2023,10
144,departure,active,lhe,opla,2023-07-24 16:15:00,,khi,opkc,,24,Jul,2023,16
132,departure,active,lhe,opla,2023-07-16 21:25:00,,kul,wmkk,,16,Jul,2023,21
715,departure,active,lhe,opla,2023-07-26 02:25:00,,ist,ltfm,,26,Jul,2023,2
625,departure,active,lhe,opla,2023-07-26 09:45:00,,dxb,omdb,,26,Jul,2023,9
132,departure,active,lhe,opla,2023-07-22 21:25:00,2023-07-22 21:34:00,kul,wmkk,2023-07-23 06:04:00,22,Jul,2023,21
7913,departure,active,lhe,opla,2023-07-22 03:30:00,2023-07-22 03:49:00,doh,othh,2023-07-22 04:50:00,22,Jul,2023,3
401,departure,active,lhe,opla,2023-07-21 09:00:00,2023-07-21 09:14:00,khi,opkc,2023-07-21 10:43:00,21,Jul,2023,9
6030,departure,active,lhe,opla,2023-07-29 03:30:00,,doh,othh,,29,Jul,2023,3
146,departure,active,lhe,opla,2023-07-30 21:45:00,,khi,opkc,,30,Jul,2023,21
735,departure,active,lhe,opla,2023-07-14 11:40:00,2023-07-14 11:31:00,jed,oejn,2023-07-14 13:59:00,14,Jul,2023,11
7915,departure,active,lhe,opla,2023-07-23 09:55:00,2023-07-23 10:00:00,doh,othh,2023-07-23 11:02:00,23,Jul,2023,9
6367,departure,active,lhe,opla,2023-07-14 09:25:00,2023-07-14 09:34:00,doh,othh,2023-07-14 10:36:00,14,Jul,2023,9
203,departure,active,lhe,opla,2023-07-30 14:15:00,,dxb,omdb,,30,Jul,2023,14
715,departure,active,lhe,opla,2023-07-18 02:25:00,,ist,ltfm,,18,Jul,2023,2
737,departure,active,lhe,opla,2023-07-14 20:50:00,2023-07-14 21:00:00,ruh,oerk,2023-07-14 22:41:00,14,Jul,2023,20
401,departure,active,lhe,opla,2023-07-27 09:00:00,,khi,opkc,,27,Jul,2023,9
242,departure,active,lhe,opla,2023-07-20 04:15:00,,auh,omaa,,20,Jul,2023,4
142,departure,cancelled,lhe,opla,2023-07-29 10:45:00,,khi,opkc,,29,Jul,2023,10
203,departure,active,lhe,opla,2023-07-15 08:00:00,2023-07-15 08:06:00,dxb,omdb,2023-07-15 09:52:00,15,Jul,2023,8
3836,departure,active,lhe,opla,2023-07-23 09:55:00,2023-07-23 10:00:00,doh,othh,2023-07-23 11:02:00,23,Jul,2023,9
185,departure,active,lhe,opla,2023-07-31 01:15:00,2023-07-31 01:18:00,shj,omsj,2023-07-31 03:06:00,31,Jul,2023,1
144,departure,active,lhe,opla,2023-07-13 16:15:00,,khi,opkc,,13,Jul,2023,16
8284,departure,active,lhe,opla,2023-07-24 03:30:00,,doh,othh,,24,Jul,2023,3
410,departure,active,lhe,opla,2023-07-31 14:45:00,,dxb,omdb,,31,Jul,2023,14
410,departure,active,lhe,opla,2023-07-29 14:45:00,,dxb,omdb,,29,Jul,2023,14
305,departure,active,lhe,opla,2023-07-18 17:00:00,,khi,opkc,,18,Jul,2023,17
4359,departure,active,lhe,opla,2023-07-21 14:15:00,,dxb,omdb,,21,Jul,2023,14
305,departure,active,lhe,opla,2023-07-21 17:00:00,,khi,opkc,,21,Jul,2023,17
629,departure,active,lhe,opla,2023-07-31 09:55:00,,doh,othh,,31,Jul,2023,9
5715,departure,active,lhe,opla,2023-07-17 02:25:00,2023-07-17 02:43:00,ist,ltfm,2023-07-17 06:52:00,17,Jul,2023,2
344,departure,active,lhe,opla,2023-07-27 15:40:00,,mct,ooms,,27,Jul,2023,15
1569,departure,active,lhe,opla,2023-08-01 03:30:00,,doh,othh,,1,Aug,2023,3
6032,departure,active,lhe,opla,2023-07-26 09:55:00,2023-07-26 09:54:00,doh,othh,2023-07-26 11:00:00,26,Jul,2023,9
841,departure,active,lhe,opla,2023-07-29 09:50:00,,khi,opkc,,29,Jul,2023,9
6634,departure,active,lhe,opla,2023-07-18 03:30:00,,doh,othh,,18,Jul,2023,3
623,departure,active,lhe,opla,2023-07-28 03:30:00,2023-07-28 03:46:00,dxb,omdb,2023-07-28 05:25:00,28,Jul,2023,3
727,departure,active,lhe,opla,2023-07-25 03:20:00,,ruh,oerk,,25,Jul,2023,3
3932,departure,active,lhe,opla,2023-07-24 04:15:00,2023-07-24 04:22:00,auh,omaa,2023-07-24 06:14:00,24,Jul,2023,4
203,departure,active,lhe,opla,2023-07-29 08:00:00,,dxb,omdb,,29,Jul,2023,8
629,departure,active,lhe,opla,2023-07-24 09:55:00,,doh,othh,,24,Jul,2023,9
716,departure,active,lhe,opla,2023-07-19 12:30:00,,jed,oejn,,19,Jul,2023,12
1569,departure,active,lhe,opla,2023-07-21 03:30:00,2023-07-21 03:36:00,doh,othh,2023-07-21 04:42:00,21,Jul,2023,3
789,departure,active,lhe,opla,2023-07-20 03:50:00,,yyz,cyyz,,20,Jul,2023,3
523,departure,active,lhe,opla,2023-07-29 10:05:00,2023-07-29 10:15:00,khi,opkc,2023-07-29 11:41:00,29,Jul,2023,10
737,departure,active,lhe,opla,2023-07-18 20:50:00,,ruh,oerk,,18,Jul,2023,20
621,departure,active,lhe,opla,2023-07-15 03:30:00,,doh,othh,,15,Jul,2023,3
8162,departure,active,lhe,opla,2023-07-27 09:55:00,2023-07-27 09:53:00,doh,othh,2023-07-27 10:53:00,27,Jul,2023,9
8284,departure,active,lhe,opla,2023-07-29 03:30:00,,doh,othh,,29,Jul,2023,3
723,departure,active,lhe,opla,2023-07-31 11:35:00,,dxb,omdb,,31,Jul,2023,11
525,departure,cancelled,lhe,opla,2023-07-13 20:30:00,,khi,opkc,,13,Jul,2023,20
3836,departure,active,lhe,opla,2023-07-26 09:55:00,2023-07-26 09:54:00,doh,othh,2023-07-26 11:00:00,26,Jul,2023,9
739,departure,active,lhe,opla,2023-07-26 02:35:00,2023-07-26 03:08:00,jed,oejn,,26,Jul,2023,2
8127,departure,active,lhe,opla,2023-07-18 21:10:00,2023-07-18 21:11:00,doh,othh,2023-07-18 22:16:00,18,Jul,2023,21
346,departure,active,lhe,opla,2023-07-15 23:40:00,2023-07-16 00:04:00,bkk,vtbs,2023-07-16 06:10:00,15,Jul,2023,23
621,departure,active,lhe,opla,2023-07-16 03:30:00,2023-07-16 03:42:00,doh,othh,2023-07-16 04:44:00,16,Jul,2023,3
3836,departure,active,lhe,opla,2023-07-20 09:55:00,2023-07-20 10:09:00,doh,othh,2023-07-20 11:10:00,20,Jul,2023,9
202,departure,active,lhe,opla,2023-07-26 04:30:00,2023-07-26 05:00:00,kwi,okkk,2023-07-26 06:24:00,26,Jul,2023,4
732,departure,active,lhe,opla,2023-07-15 01:45:00,2023-07-15 02:08:00,mct,ooms,2023-07-15 03:32:00,15,Jul,2023,1
7915,departure,active,lhe,opla,2023-07-31 09:55:00,,doh,othh,,31,Jul,2023,9
5715,departure,active,lhe,opla,2023-07-27 02:25:00,2023-07-27 03:02:00,ist,ltfm,2023-07-27 06:33:00,27,Jul,2023,2
1569,departure,active,lhe,opla,2023-07-24 03:30:00,,doh,othh,,24,Jul,2023,3
502,departure,active,lhe,opla,2023-07-24 01:25:00,,kwi,okkk,,24,Jul,2023,1
318,departure,active,lhe,opla,2023-07-26 04:00:00,,ruh,oerk,,26,Jul,2023,4
843,departure,active,lhe,opla,2023-07-24 15:05:00,2023-07-24 15:29:00,khi,opkc,2023-07-24 16:39:00,24,Jul,2023,15
759,departure,active,lhe,opla,2023-07-14 00:25:00,,jed,oejn,,14,Jul,2023,0
8691,departure,unknown,lhe,opla,2023-07-21 01:45:00,,doh,othh,,21,Jul,2023,1
203,departure,active,lhe,opla,2023-07-23 15:15:00,,dxb,omdb,,23,Jul,2023,15
1194,departure,active,lhe,opla,2023-07-30 01:35:00,,ika,oiie,,30,Jul,2023,1
6030,departure,active,lhe,opla,2023-07-30 03:30:00,2023-07-30 03:27:00,doh,othh,2023-07-30 04:29:00,30,Jul,2023,3
765,departure,active,lhe,opla,2023-07-21 15:35:00,,bah,obbi,,21,Jul,2023,15
6187,departure,active,lhe,opla,2023-07-25 03:30:00,,doh,othh,,25,Jul,2023,3
401,departure,active,lhe,opla,2023-07-22 09:00:00,,khi,opkc,,22,Jul,2023,9
6333,departure,active,lhe,opla,2023-07-27 21:10:00,,doh,othh,,27,Jul,2023,21
146,departure,active,lhe,opla,2023-07-18 21:45:00,,khi,opkc,,18,Jul,2023,21
203,departure,active,lhe,opla,2023-07-26 14:00:00,,dxb,omdb,,26,Jul,2023,14
8317,departure,active,lhe,opla,2023-07-24 05:20:00,,doh,othh,,24,Jul,2023,5
4359,departure,active,lhe,opla,2023-07-25 14:15:00,,dxb,omdb,,25,Jul,2023,14
305,departure,active,lhe,opla,2023-07-24 17:00:00,,khi,opkc,,24,Jul,2023,17
401,departure,active,lhe,opla,2023-07-16 09:00:00,2023-07-16 09:13:00,khi,opkc,2023-07-16 10:43:00,16,Jul,2023,9
6173,departure,active,lhe,opla,2023-07-29 09:55:00,2023-07-29 10:04:00,doh,othh,2023-07-29 11:06:00,29,Jul,2023,9
7617,departure,active,lhe,opla,2023-08-01 03:30:00,,dxb,omdb,,1,Aug,2023,3
132,departure,active,lhe,opla,2023-07-30 22:35:00,2023-07-30 22:40:00,kul,wmkk,2023-07-31 07:08:00,30,Jul,2023,22
8162,departure,active,lhe,opla,2023-07-16 09:25:00,,doh,othh,,16,Jul,2023,9
765,departure,active,lhe,opla,2023-07-31 15:35:00,2023-07-31 15:39:00,bah,obbi,2023-07-31 16:45:00,31,Jul,2023,15
732,departure,active,lhe,opla,2023-07-29 01:45:00,2023-07-29 02:17:00,mct,ooms,2023-07-29 03:42:00,29,Jul,2023,1
5586,departure,active,lhe,opla,2023-07-19 09:55:00,2023-07-19 10:02:00,doh,othh,2023-07-19 11:04:00,19,Jul,2023,9
346,departure,active,lhe,opla,2023-07-20 23:40:00,2023-07-21 00:04:00,bkk,vtbs,2023-07-21 06:10:00,20,Jul,2023,23
5110,departure,active,lhe,opla,2023-07-21 16:30:00,,mhd,oimm,,21,Jul,2023,16
739,departure,active,lhe,opla,2023-07-20 02:35:00,,jed,oejn,,20,Jul,2023,2
342,departure,active,lhe,opla,2023-07-23 09:50:00,2023-07-23 09:50:00,mct,ooms,2023-07-23 11:17:00,23,Jul,2023,9
8284,departure,active,lhe,opla,2023-07-16 03:30:00,2023-07-16 03:42:00,doh,othh,2023-07-16 04:44:00,16,Jul,2023,3
342,departure,active,lhe,opla,2023-07-15 10:30:00,,njf,orni,,15,Jul,2023,10
303,departure,active,lhe,opla,2023-07-31 11:00:00,,khi,opkc,,31,Jul,2023,11
723,departure,active,lhe,opla,2023-07-25 10:00:00,,dxb,omdb,,25,Jul,2023,10
725,departure,active,lhe,opla,2023-07-15 03:20:00,,ruh,oerk,,15,Jul,2023,3
1569,departure,active,lhe,opla,2023-07-26 03:30:00,,doh,othh,,26,Jul,2023,3
7598,departure,active,lhe,opla,2023-07-30 21:40:00,,ctu,zuuu,,30,Jul,2023,21
525,departure,cancelled,lhe,opla,2023-07-29 20:30:00,,khi,opkc,,29,Jul,2023,20
318,departure,active,lhe,opla,2023-07-25 04:00:00,,ruh,oerk,,25,Jul,2023,4
6187,departure,active,lhe,opla,2023-07-16 03:30:00,2023-07-16 03:42:00,doh,othh,2023-07-16 04:44:00,16,Jul,2023,3
7579,departure,active,lhe,opla,2023-07-17 09:45:00,,dxb,omdb,,17,Jul,2023,9
146,departure,active,lhe,opla,2023-07-23 21:45:00,,khi,opkc,,23,Jul,2023,21
132,departure,active,lhe,opla,2023-07-19 21:25:00,2023-07-19 22:01:00,kul,wmkk,2023-07-20 06:34:00,19,Jul,2023,21
154,departure,active,lhe,opla,2023-07-24 12:05:00,,cmb,vcbi,,24,Jul,2023,12
144,departure,cancelled,lhe,opla,2023-07-30 16:15:00,,khi,opkc,,30,Jul,2023,16
723,departure,active,lhe,opla,2023-07-15 11:35:00,2023-07-15 11:58:00,dxb,omdb,2023-07-15 13:44:00,15,Jul,2023,11
847,departure,active,lhe,opla,2023-07-30 20:35:00,2023-07-30 20:39:00,khi,opkc,2023-07-30 22:04:00,30,Jul,2023,20
229,departure,active,lhe,opla,2023-07-20 08:15:00,,mct,ooms,,20,Jul,2023,8
5586,departure,active,lhe,opla,2023-07-20 09:55:00,2023-07-20 10:09:00,doh,othh,2023-07-20 11:10:00,20,Jul,2023,9
5715,departure,active,lhe,opla,2023-07-23 02:25:00,,ist,ltfm,,23,Jul,2023,2
739,departure,active,lhe,opla,2023-07-29 02:35:00,,jed,oejn,,29,Jul,2023,2
7579,departure,active,lhe,opla,2023-07-21 09:45:00,,dxb,omdb,,21,Jul,2023,9
412,departure,active,lhe,opla,2023-07-28 00:15:00,,shj,omsj,,28,Jul,2023,0
470,departure,active,lhe,opla,2023-07-29 16:45:00,,jed,oejn,,29,Jul,2023,16
723,departure,active,lhe,opla,2023-07-30 11:35:00,,dxb,omdb,,30,Jul,2023,11
144,departure,active,lhe,opla,2023-07-17 16:15:00,2023-07-17 16:14:00,khi,opkc,2023-07-17 17:43:00,17,Jul,2023,16
132,departure,active,lhe,opla,2023-07-31 21:25:00,,kul,wmkk,,31,Jul,2023,21
346,departure,active,lhe,opla,2023-07-27 23:40:00,2023-07-28 00:08:00,bkk,vtbs,2023-07-28 06:17:00,27,Jul,2023,23
1194,departure,active,lhe,opla,2023-07-16 01:35:00,,ika,oiie,,16,Jul,2023,1
6333,departure,active,lhe,opla,2023-07-15 21:10:00,,doh,othh,,15,Jul,2023,21
405,departure,active,lhe,opla,2023-07-16 18:00:00,,khi,opkc,,16,Jul,2023,18
229,departure,active,lhe,opla,2023-07-27 13:30:00,,mct,ooms,,27,Jul,2023,13
5715,departure,active,lhe,opla,2023-07-25 02:25:00,,ist,ltfm,,25,Jul,2023,2
4359,departure,active,lhe,opla,2023-07-15 08:00:00,2023-07-15 08:06:00,dxb,omdb,2023-07-15 09:52:00,15,Jul,2023,8
855,departure,active,lhe,opla,2023-07-20 09:55:00,2023-07-20 10:01:00,rkt,omrk,2023-07-20 11:40:00,20,Jul,2023,9
6613,departure,active,lhe,opla,2023-07-29 21:10:00,,doh,othh,,29,Jul,2023,21
401,departure,active,lhe,opla,2023-07-23 09:00:00,2023-07-23 09:05:00,khi,opkc,2023-07-23 10:34:00,23,Jul,2023,9
6634,departure,active,lhe,opla,2023-07-22 03:30:00,2023-07-22 03:49:00,doh,othh,2023-07-22 04:50:00,22,Jul,2023,3
625,departure,active,lhe,opla,2023-07-28 09:45:00,,dxb,omdb,,28,Jul,2023,9
8317,departure,unknown,lhe,opla,2023-07-17 05:20:00,,doh,othh,,17,Jul,2023,5
470,departure,active,lhe,opla,2023-07-16 16:45:00,,jed,oejn,,16,Jul,2023,16
739,departure,active,lhe,opla,2023-07-17 21:00:00,,jed,oejn,,17,Jul,2023,21
625,departure,active,lhe,opla,2023-07-21 09:45:00,,dxb,omdb,,21,Jul,2023,9
146,departure,active,lhe,opla,2023-07-29 21:45:00,2023-07-29 21:52:00,khi,opkc,2023-07-29 23:20:00,29,Jul,2023,21
6367,departure,active,lhe,opla,2023-07-31 09:55:00,,doh,othh,,31,Jul,2023,9
470,departure,active,lhe,opla,2023-07-20 16:45:00,,jed,oejn,,20,Jul,2023,16
629,departure,active,lhe,opla,2023-07-30 09:55:00,2023-07-30 09:56:00,doh,othh,2023-07-30 11:02:00,30,Jul,2023,9
6634,departure,active,lhe,opla,2023-07-29 03:30:00,,doh,othh,,29,Jul,2023,3
739,departure,active,lhe,opla,2023-08-01 02:35:00,2023-08-01 03:14:00,jed,oejn,2023-08-01 05:40:00,1,Aug,2023,2
7913,departure,active,lhe,opla,2023-07-30 03:30:00,2023-07-30 03:27:00,doh,othh,2023-07-30 04:29:00,30,Jul,2023,3
716,departure,active,lhe,opla,2023-07-17 09:40:00,,jed,oejn,,17,Jul,2023,9
707,departure,active,lhe,opla,2023-07-14 05:35:00,,ist,ltfm,,14,Jul,2023,5
405,departure,unknown,lhe,opla,2023-07-30 18:00:00,,khi,opkc,,30,Jul,2023,18
305,departure,active,lhe,opla,2023-07-20 18:04:00,,khi,opkc,,20,Jul,2023,18
3894,departure,active,lhe,opla,2023-07-25 19:45:00,,auh,omaa,,25,Jul,2023,19
6173,departure,active,lhe,opla,2023-07-24 09:55:00,,doh,othh,,24,Jul,2023,9
405,departure,active,lhe,opla,2023-07-19 18:00:00,,khi,opkc,,19,Jul,2023,18
1563,departure,active,lhe,opla,2023-07-29 21:10:00,,doh,othh,,29,Jul,2023,21
713,departure,active,lhe,opla,2023-07-20 04:50:00,,med,oema,,20,Jul,2023,4
725,departure,active,lhe,opla,2023-07-20 08:00:00,,ruh,oerk,,20,Jul,2023,8
629,departure,active,lhe,opla,2023-07-13 09:25:00,,doh,othh,,13,Jul,2023,9
346,departure,active,lhe,opla,2023-07-25 23:40:00,2023-07-25 23:55:00,bkk,vtbs,2023-07-26 06:04:00,25,Jul,2023,23
204,departure,active,lhe,opla,2023-07-24 04:30:00,2023-07-24 04:44:00,kwi,okkk,2023-07-24 06:05:00,24,Jul,2023,4
154,departure,active,lhe,opla,2023-07-27 12:05:00,,cmb,vcbi,,27,Jul,2023,12
1569,departure,active,lhe,opla,2023-07-20 03:30:00,2023-07-20 03:48:00,doh,othh,2023-07-20 04:53:00,20,Jul,2023,3
850,departure,active,lhe,opla,2023-07-29 21:35:00,,ala,uaaa,,29,Jul,2023,21
1569,departure,active,lhe,opla,2023-07-19 03:30:00,,doh,othh,,19,Jul,2023,3
7617,departure,active,lhe,opla,2023-07-23 03:30:00,,dxb,omdb,,23,Jul,2023,3
5586,departure,active,lhe,opla,2023-07-26 09:55:00,2023-07-26 09:54:00,doh,othh,2023-07-26 11:00:00,26,Jul,2023,9
405,departure,active,lhe,opla,2023-07-18 18:00:00,,khi,opkc,,18,Jul,2023,18
572,departure,active,lhe,opla,2023-07-19 02:10:00,,fru,ucfm,,19,Jul,2023,2
6173,departure,active,lhe,opla,2023-07-16 09:25:00,,doh,othh,,16,Jul,2023,9
146,departure,active,lhe,opla,2023-07-17 21:45:00,,khi,opkc,,17,Jul,2023,21
767,departure,active,lhe,opla,2023-07-26 22:00:00,,bah,obbi,,26,Jul,2023,22
132,departure,active,lhe,opla,2023-07-29 21:25:00,2023-07-29 21:34:00,kul,wmkk,2023-07-30 06:02:00,29,Jul,2023,21
5715,departure,active,lhe,opla,2023-07-17 06:00:00,,ist,ltfm,,17,Jul,2023,6
6412,departure,active,lhe,opla,2023-07-22 21:10:00,2023-07-22 21:06:00,doh,othh,2023-07-22 22:09:00,22,Jul,2023,21
6634,departure,active,lhe,opla,2023-07-31 03:30:00,,doh,othh,,31,Jul,2023,3
346,departure,active,lhe,opla,2023-07-28 23:40:00,2023-07-28 23:54:00,bkk,vtbs,2023-07-29 06:02:00,28,Jul,2023,23
739,departure,active,lhe,opla,2023-07-31 02:35:00,,jed,oejn,,31,Jul,2023,2
5586,departure,active,lhe,opla,2023-07-18 09:55:00,,doh,othh,,18,Jul,2023,9
142,departure,active,lhe,opla,2023-07-14 10:45:00,2023-07-14 10:50:00,khi,opkc,2023-07-14 12:19:00,14,Jul,2023,10
242,departure,active,lhe,opla,2023-07-21 04:15:00,2023-07-21 04:18:00,auh,omaa,2023-07-21 06:08:00,21,Jul,2023,4
723,departure,active,lhe,opla,2023-07-22 11:35:00,,dxb,omdb,,22,Jul,2023,11
855,departure,active,lhe,opla,2023-07-25 09:55:00,2023-07-25 10:08:00,rkt,omrk,2023-07-25 11:49:00,25,Jul,2023,9
7579,departure,active,lhe,opla,2023-07-26 09:45:00,,dxb,omdb,,26,Jul,2023,9
204,departure,active,lhe,opla,2023-07-17 05:15:00,,kwi,okkk,,17,Jul,2023,5
318,departure,active,lhe,opla,2023-07-21 04:25:00,2023-07-21 04:21:00,ruh,oerk,2023-07-21 06:03:00,21,Jul,2023,4
144,departure,active,lhe,opla,2023-07-27 16:15:00,,khi,opkc,,27,Jul,2023,16
8284,departure,active,lhe,opla,2023-08-01 03:30:00,,doh,othh,,1,Aug,2023,3
843,departure,active,lhe,opla,2023-07-14 15:05:00,,khi,opkc,,14,Jul,2023,15
263,departure,active,lhe,opla,2023-07-16 00:20:00,2023-07-16 00:46:00,auh,omaa,2023-07-16 02:38:00,16,Jul,2023,0
6367,departure,active,lhe,opla,2023-07-18 09:55:00,,doh,othh,,18,Jul,2023,9
6032,departure,active,lhe,opla,2023-07-31 09:55:00,,doh,othh,,31,Jul,2023,9
307,departure,active,lhe,opla,2023-07-14 22:00:00,,khi,opkc,,14,Jul,2023,22
4359,departure,active,lhe,opla,2023-07-29 08:00:00,,dxb,omdb,,29,Jul,2023,8
6032,departure,active,lhe,opla,2023-07-22 09:55:00,,doh,othh,,22,Jul,2023,9
8127,departure,active,lhe,opla,2023-07-15 21:10:00,,doh,othh,,15,Jul,2023,21
847,departure,active,lhe,opla,2023-07-16 20:35:00,,khi,opkc,,16,Jul,2023,20
8691,departure,active,lhe,opla,2023-07-28 01:45:00,,doh,othh,,28,Jul,2023,1
6173,departure,active,lhe,opla,2023-07-13 09:25:00,,doh,othh,,13,Jul,2023,9
737,departure,active,lhe,opla,2023-07-25 20:50:00,,ruh,oerk,,25,Jul,2023,20
1569,departure,active,lhe,opla,2023-07-17 03:30:00,2023-07-17 03:52:00,doh,othh,2023-07-17 04:57:00,17,Jul,2023,3
4359,departure,active,lhe,opla,2023-07-19 11:15:00,,dxb,omdb,,19,Jul,2023,11
6367,departure,active,lhe,opla,2023-07-17 09:55:00,,doh,othh,,17,Jul,2023,9
